---- dump tabulek a views
SELECT 
    c.TABLE_NAME,
    c.ORDINAL_POSITION                                AS poz,
    c.COLUMN_NAME,
    c.DATA_TYPE,
    c.CHARACTER_MAXIMUM_LENGTH                        AS delka,
    c.NUMERIC_PRECISION                               AS presnost,
    c.NUMERIC_SCALE                                   AS meritko,
    c.IS_NULLABLE                                     AS nullable,
    CASE WHEN pk.COLUMN_NAME IS NOT NULL THEN 'PK' ELSE '' END AS klic
FROM INFORMATION_SCHEMA.COLUMNS c
INNER JOIN INFORMATION_SCHEMA.TABLES t
        ON t.TABLE_NAME = c.TABLE_NAME AND t.TABLE_SCHEMA = c.TABLE_SCHEMA
LEFT JOIN (
    SELECT ku.TABLE_NAME, ku.COLUMN_NAME
    FROM INFORMATION_SCHEMA.TABLE_CONSTRAINTS tc
    JOIN INFORMATION_SCHEMA.KEY_COLUMN_USAGE ku
            ON tc.CONSTRAINT_NAME = ku.CONSTRAINT_NAME
           AND tc.TABLE_NAME      = ku.TABLE_NAME
    WHERE tc.CONSTRAINT_TYPE = 'PRIMARY KEY'
) pk ON pk.TABLE_NAME = c.TABLE_NAME AND pk.COLUMN_NAME = c.COLUMN_NAME
WHERE t.TABLE_TYPE = 'BASE TABLE'
ORDER BY c.TABLE_NAME, c.ORDINAL_POSITION;

----

SELECT 
    s.name        AS schema_name,
    v.name        AS view_name,
    m.definition  AS create_script
FROM sys.views v
JOIN sys.schemas s ON s.schema_id = v.schema_id
JOIN sys.sql_modules m ON m.object_id = v.object_id
ORDER BY s.name, v.name;

-----
TABLE_NAME	poz	COLUMN_NAME	DATA_TYPE	delka	presnost	meritko	nullable	klic
SkRekl	37	CmKurs	float	NULL	53	NULL	YES	
SkRekl	38	Cm0	money	NULL	19	4	YES	
SkRekl	39	CmZaokr	money	NULL	19	4	YES	
SkRekl	40	CmCelkem	money	NULL	19	4	YES	
SkRekl	41	Vyrizeno	bit	NULL	NULL	NULL	NO	
SkRekl	42	BPrenes	bit	NULL	NULL	NULL	NO	
SkRekl	43	RefAD	int	NULL	10	0	YES	
SkRekl	44	RefADdod	int	NULL	10	0	YES	
SkRekl	45	Firma	varchar	255	NULL	NULL	YES	
SkRekl	46	Utvar	varchar	32	NULL	NULL	YES	
SkRekl	47	Jmeno	varchar	64	NULL	NULL	YES	
SkRekl	48	Ulice	varchar	64	NULL	NULL	YES	
SkRekl	49	PSC	varchar	15	NULL	NULL	YES	
SkRekl	50	Obec	varchar	45	NULL	NULL	YES	
SkRekl	51	Email	varchar	98	NULL	NULL	YES	
SkRekl	52	Tel	varchar	40	NULL	NULL	YES	
SkRekl	53	ICO	varchar	15	NULL	NULL	YES	
SkRekl	54	DIC	varchar	18	NULL	NULL	YES	
SkRekl	55	ICDPH	varchar	18	NULL	NULL	YES	
SkRekl	56	Firma2	varchar	255	NULL	NULL	YES	
SkRekl	57	Utvar2	varchar	32	NULL	NULL	YES	
SkRekl	58	Jmeno2	varchar	64	NULL	NULL	YES	
SkRekl	59	Ulice2	varchar	64	NULL	NULL	YES	
SkRekl	60	PSC2	varchar	15	NULL	NULL	YES	
SkRekl	61	Obec2	varchar	45	NULL	NULL	YES	
SkRekl	62	RefZeme2	int	NULL	10	0	YES	
SkRekl	63	Tel2	varchar	40	NULL	NULL	YES	
SkRekl	64	Email2	varchar	98	NULL	NULL	YES	
SkRekl	65	CenyIDS	varchar	10	NULL	NULL	YES	
SkRekl	66	AUcet	varchar	9	NULL	NULL	YES	
SkRekl	67	KJmeno	varchar	64	NULL	NULL	YES	
SkRekl	68	KUtvar	varchar	32	NULL	NULL	YES	
SkRekl	69	KTel	varchar	40	NULL	NULL	YES	
SkRekl	70	KEmail	varchar	98	NULL	NULL	YES	
SkRekl	71	RefZpVyr	int	NULL	10	0	YES	
SkRekl	72	ZpVyr	varchar	32	NULL	NULL	YES	
SkRekl	73	DatCreate	datetime	NULL	NULL	NULL	YES	
SkRekl	74	DatSave	datetime	NULL	NULL	NULL	YES	
SkRekl	75	Oznacil	varchar	2	NULL	NULL	YES	
SkRekl	76	Ucetni	varchar	2	NULL	NULL	YES	
SkRekl	77	Creator	varchar	2	NULL	NULL	YES	
SkRekl	78	Lock	bit	NULL	NULL	NULL	NO	
SkRekl	79	Lock1	bit	NULL	NULL	NULL	NO	
SkRekl	80	Pozn	text	2147483647	NULL	NULL	YES	
SkRekl	81	Pozn2	text	2147483647	NULL	NULL	YES	
SkRekl	82	DatumP	datetime	NULL	NULL	NULL	YES	
SkRekl	83	DatumO	datetime	NULL	NULL	NULL	YES	
SkRekl	84	SerText	varchar	240	NULL	NULL	YES	
SkRekl	85	SerPopis	varchar	240	NULL	NULL	YES	
SkRekl	86	SerRefAD	int	NULL	10	0	YES	
SkRekl	87	SerRefZeme	int	NULL	10	0	YES	
SkRekl	88	SerFirma	varchar	255	NULL	NULL	YES	
SkRekl	89	SerUtvar	varchar	32	NULL	NULL	YES	
SkRekl	90	SerJmeno	varchar	64	NULL	NULL	YES	
SkRekl	91	SerUlice	varchar	64	NULL	NULL	YES	
SkRekl	92	SerPSC	varchar	15	NULL	NULL	YES	
SkRekl	93	SerObec	varchar	45	NULL	NULL	YES	
SkRekl	94	SerICO	varchar	15	NULL	NULL	YES	
SkRekl	95	SerDIC	varchar	18	NULL	NULL	YES	
SkRekl	96	SerICDPH	varchar	18	NULL	NULL	YES	
SkRekl	97	SerKJmeno	varchar	64	NULL	NULL	YES	
SkRekl	98	SerKUtvar	varchar	32	NULL	NULL	YES	
SkRekl	99	SerKTel	varchar	40	NULL	NULL	YES	
SkRekl	100	SerKEmail	varchar	98	NULL	NULL	YES	
SkRekl	101	RelSerZpVyr	int	NULL	10	0	YES	
SkRekl	102	SerZpVyr	varchar	32	NULL	NULL	YES	
SkRekl	103	SerZpPosl	varchar	32	NULL	NULL	YES	
SkRekl	104	NullCheck_Cislo	int	NULL	10	0	NO	
SkReklpol	1	ID	int	NULL	10	0	NO	PK
SkReklpol	2	Sel	bit	NULL	NULL	NULL	NO	
SkReklpol	3	RefAg	int	NULL	10	0	YES	
SkReklpol	4	RefSKz	int	NULL	10	0	YES	
SkReklpol	5	RefSKz0	int	NULL	10	0	YES	
SkReklpol	6	RefPol	int	NULL	10	0	YES	
SkReklpol	7	RelAgID	int	NULL	10	0	YES	
SkReklpol	8	RefZpVyr	int	NULL	10	0	YES	
SkReklpol	9	SText	varchar	90	NULL	NULL	YES	
SkReklpol	10	Pozn	varchar	90	NULL	NULL	YES	
SkReklpol	11	Kod	varchar	64	NULL	NULL	YES	
SkReklpol	12	VCislo	varchar	48	NULL	NULL	YES	
SkReklpol	13	SKzVC	int	NULL	10	0	YES	
SkReklpol	14	Mnozstvi	float	NULL	53	NULL	YES	
SkReklpol	15	Prenes	float	NULL	53	NULL	YES	
SkReklpol	16	PrenesBfr	float	NULL	53	NULL	YES	
SkReklpol	17	MJ	varchar	10	NULL	NULL	YES	
SkReklpol	18	MJKoef	float	NULL	53	NULL	YES	
SkReklpol	19	KcJedn	money	NULL	19	4	YES	
SkReklpol	20	Sleva	float	NULL	53	NULL	YES	
SkReklpol	21	RelSzDPH	int	NULL	10	0	YES	
SkReklpol	22	SDph	bit	NULL	NULL	NULL	NO	
SkReklpol	23	Kc	money	NULL	19	4	YES	
SkReklpol	24	KcDPH	money	NULL	19	4	YES	
SkReklpol	25	CmJedn	money	NULL	19	4	YES	
SkReklpol	26	Cm	money	NULL	19	4	YES	
SkReklpol	27	CmDPH	money	NULL	19	4	YES	
SkReklpol	28	RelPk	int	NULL	10	0	YES	
SkReklpol	29	RefStr	int	NULL	10	0	YES	
SkReklpol	30	RefCin	int	NULL	10	0	YES	
SkReklpol	31	CisloZAK	varchar	12	NULL	NULL	YES	
SkReklpol	32	AUcet	varchar	9	NULL	NULL	YES	
SkReklpol	33	PDP	bit	NULL	NULL	NULL	NO	
SkReklpol	34	RelZaruka	int	NULL	10	0	YES	
SkReklpol	35	Zaruka	int	NULL	10	0	YES	
SkReklpol	36	Servis	int	NULL	10	0	YES	
SkReklpol	37	RefOldZpVyr	int	NULL	10	0	YES	
SkReklpol	38	Counter	int	NULL	10	0	YES	
SkReklpol	39	DatExp	datetime	NULL	NULL	NULL	YES	
SkReklpol	40	DatCreate	datetime	NULL	NULL	NULL	YES	
SkReklpol	41	DatSave	datetime	NULL	NULL	NULL	YES	
SkReklpol	42	OrderFld	int	NULL	10	0	YES	
SkSt	1	ID	int	NULL	10	0	NO	PK
SkSt	2	UsrOrder	int	NULL	10	0	YES	
SkSt	3	Sel	bit	NULL	NULL	NULL	NO	
SkSt	4	RefSklad	int	NULL	10	0	YES	
SkSt	5	Vetev1	varchar	32	NULL	NULL	YES	
SkSt	6	Vetev2	varchar	32	NULL	NULL	YES	
SkSt	7	Vetev3	varchar	32	NULL	NULL	YES	
SkSt	8	Vetev4	varchar	32	NULL	NULL	YES	
SkSt	9	Vetev5	varchar	32	NULL	NULL	YES	
SkSt	10	Vetev6	varchar	32	NULL	NULL	YES	
SkSt	11	Vetev7	varchar	32	NULL	NULL	YES	
SkSt	12	SText	varchar	64	NULL	NULL	YES	
SkSt	13	RelNomIo	int	NULL	10	0	YES	
SkSt	14	IoOdd	varchar	20	NULL	NULL	YES	
SkSt	15	OnDynTab	bit	NULL	NULL	NULL	NO	
SkSt	16	Pozn	text	2147483647	NULL	NULL	YES	
SkSt	17	Oznacil	varchar	2	NULL	NULL	YES	
SkSt	18	Ucetni	varchar	2	NULL	NULL	YES	
SkSt	19	Creator	varchar	2	NULL	NULL	YES	
SkSt	20	DatCreate	datetime	NULL	NULL	NULL	YES	
SkSt	21	DatSave	datetime	NULL	NULL	NULL	YES	
sKSym	1	ID	int	NULL	10	0	NO	PK
sKSym	2	Sel	bit	NULL	NULL	NULL	NO	
sKSym	3	IDS	varchar	4	NULL	NULL	YES	
sKSym	4	SText	varchar	96	NULL	NULL	YES	
sKSym	5	Oznacil	varchar	2	NULL	NULL	YES	
sKSym	6	Ucetni	varchar	2	NULL	NULL	YES	
sKSym	7	Creator	varchar	2	NULL	NULL	YES	
sKSym	8	DatCreate	datetime	NULL	NULL	NULL	YES	
sKSym	9	DatSave	datetime	NULL	NULL	NULL	YES	
sKSym	10	Pozn	text	2147483647	NULL	NULL	YES	
sKSym	11	NullCheck_IDS	int	NULL	10	0	NO	
SKz	1	ID	int	NULL	10	0	NO	PK
SKz	2	UsrOrder	int	NULL	10	0	YES	
SKz	3	Sel	bit	NULL	NULL	NULL	NO	
SKz	4	Labels	varchar	255	NULL	NULL	YES	
SKz	5	RelSkTyp	int	NULL	10	0	YES	
SKz	6	RefSklad	int	NULL	10	0	YES	
SKz	7	RefStruct	int	NULL	10	0	YES	
SKz	8	RefSkSkup	int	NULL	10	0	YES	
SKz	9	RelDPHn	int	NULL	10	0	YES	
SKz	10	RelDPHp	int	NULL	10	0	YES	
SKz	11	RelSkDruh	int	NULL	10	0	YES	
SKz	12	Obrat	bit	NULL	NULL	NULL	NO	
SKz	13	Odbyt	bit	NULL	NULL	NULL	NO	
SKz	14	SvazanaZas	bit	NULL	NULL	NULL	NO	
SKz	15	RelSKzVC	int	NULL	10	0	YES	
SKz	16	AUcet	varchar	9	NULL	NULL	YES	
SKz	17	Vynos	varchar	9	NULL	NULL	YES	
SKz	18	Naklad	varchar	9	NULL	NULL	YES	
SKz	19	RelPkn	int	NULL	10	0	YES	
SKz	20	RelPkp	int	NULL	10	0	YES	
SKz	21	RelTpDPHp	int	NULL	10	0	YES	
SKz	22	RelTpDPHv	int	NULL	10	0	YES	
SKz	23	CheckTpDPHPDP	bit	NULL	NULL	NULL	NO	
SKz	24	MOSSDruh	varchar	2	NULL	NULL	YES	
SKz	25	IDS	varchar	64	NULL	NULL	YES	
SKz	26	EAN	varchar	20	NULL	NULL	YES	
SKz	27	Nazev	varchar	90	NULL	NULL	YES	
SKz	28	Nazev1	varchar	90	NULL	NULL	YES	
SKz	29	Nazev2	varchar	90	NULL	NULL	YES	
SKz	30	SText	varchar	90	NULL	NULL	YES	
SKz	31	SText1	varchar	90	NULL	NULL	YES	
SKz	32	SText2	varchar	90	NULL	NULL	YES	
SKz	33	MJ	varchar	10	NULL	NULL	YES	
SKz	34	MJ2	varchar	10	NULL	NULL	YES	
SKz	35	MJ3	varchar	10	NULL	NULL	YES	
SKz	36	MJ2Koef	float	NULL	53	NULL	YES	
SKz	37	MJ3Koef	float	NULL	53	NULL	YES	
SKz	38	StavZ	float	NULL	53	NULL	YES	
SKz	39	StavZV	float	NULL	53	NULL	YES	
SKz	40	MinLim	float	NULL	53	NULL	YES	
SKz	41	MinMax	float	NULL	53	NULL	YES	
SKz	42	Hmotnost	float	NULL	53	NULL	YES	
SKz	43	Objem	float	NULL	53	NULL	YES	
SKz	44	NazevRP	varchar	24	NULL	NULL	YES	
SKz	45	RefSkEURO	int	NULL	10	0	YES	
SKz	46	Rezer	float	NULL	53	NULL	YES	
SKz	47	ObjedP	float	NULL	53	NULL	YES	
SKz	48	ObjedV	float	NULL	53	NULL	YES	
SKz	49	Reklam	float	NULL	53	NULL	YES	
SKz	50	Servis	float	NULL	53	NULL	YES	
SKz	51	NakupC	money	NULL	19	4	YES	
SKz	52	NakupDPH	money	NULL	19	4	YES	
SKz	53	NakupCM	money	NULL	19	4	YES	
SKz	54	CMKodNC	varchar	3	NULL	NULL	YES	
SKz	55	VNakup	money	NULL	19	4	YES	
SKz	56	ProdejKc	money	NULL	19	4	YES	
SKz	57	ProdejDPH	money	NULL	19	4	YES	
SKz	58	ProdejCM	money	NULL	19	4	YES	
SKz	59	CMKodPC	varchar	3	NULL	NULL	YES	
SKz	60	RelTpFix	int	NULL	10	0	YES	
SKz	61	Marze	float	NULL	53	NULL	YES	
SKz	62	Rabat	float	NULL	53	NULL	YES	
SKz	63	ObjMn	float	NULL	53	NULL	YES	
SKz	64	ObjNazev	varchar	90	NULL	NULL	YES	
SKz	65	RefAD	int	NULL	10	0	YES	
SKz	66	Firma	varchar	255	NULL	NULL	YES	
SKz	67	PLU	int	NULL	10	0	YES	
SKz	68	IObchod	bit	NULL	NULL	NULL	NO	
SKz	69	mPohoda	bit	NULL	NULL	NULL	NO	
SKz	70	Obrazek	varchar	200	NULL	NULL	YES	
SKz	71	RefRcPr	int	NULL	10	0	YES	
SKz	72	MJKoefRcPr	float	NULL	53	NULL	YES	
SKz	73	Popis	text	2147483647	NULL	NULL	YES	
SKz	74	Popis2	text	2147483647	NULL	NULL	YES	
SKz	75	FmtPopis	bit	NULL	NULL	NULL	NO	
SKz	76	FmtPopis2	bit	NULL	NULL	NULL	NO	
SKz	77	RefStr	int	NULL	10	0	YES	
SKz	78	RefCin	int	NULL	10	0	YES	
SKz	79	CisloZAK	varchar	12	NULL	NULL	YES	
SKz	80	Vyrobce	varchar	255	NULL	NULL	YES	
SKz	81	ZpravaV	varchar	91	NULL	NULL	YES	
SKz	82	ZpravaP	varchar	91	NULL	NULL	YES	
SKz	83	RelZaruka	int	NULL	10	0	YES	
SKz	84	Zaruka	int	NULL	10	0	YES	
SKz	85	MJCn	varchar	10	NULL	NULL	YES	
SKz	86	MJCnKoef	float	NULL	53	NULL	YES	
SKz	87	EditVyr	bit	NULL	NULL	NULL	NO	
SKz	88	RelTypPolEET	int	NULL	10	0	YES	
SKz	89	DICPover	varchar	18	NULL	NULL	YES	
SKz	90	RefPzdJ	int	NULL	10	0	YES	
SKz	91	Pozn	text	2147483647	NULL	NULL	YES	
SKz	92	DatCreate	datetime	NULL	NULL	NULL	YES	
SKz	93	DatSave	datetime	NULL	NULL	NULL	YES	
SKz	94	Oznacil	varchar	2	NULL	NULL	YES	
SKz	95	Ucetni	varchar	2	NULL	NULL	YES	
SKz	96	Creator	varchar	2	NULL	NULL	YES	
SKz	97	Novinka	bit	NULL	NULL	NULL	NO	
SKz	98	Doprodej	bit	NULL	NULL	NULL	NO	
SKz	99	Akce	bit	NULL	NULL	NULL	NO	
SKz	100	Doporucujeme	bit	NULL	NULL	NULL	NO	
SKz	101	Sleva	bit	NULL	NULL	NULL	NO	
SKz	102	Priprav	bit	NULL	NULL	NULL	NO	
SKz	103	Dodani	varchar	64	NULL	NULL	YES	
SKz	104	Doprava	varchar	64	NULL	NULL	YES	
SKz	105	RefGPSR	int	NULL	10	0	YES	
SKz	106	TText	varchar	32	NULL	NULL	YES	
SKz	107	Template	bit	NULL	NULL	NULL	NO	
SKzBuf	1	ID	int	NULL	10	0	NO	PK
SKzBuf	2	RefSKz	int	NULL	10	0	YES	
SKzBuf	3	StavZ	float	NULL	53	NULL	YES	
SKzBuf	4	StavOdlozZ	float	NULL	53	NULL	YES	
SKzBuf	5	StavZV	float	NULL	53	NULL	YES	
SKzBuf	6	Rezer	float	NULL	53	NULL	YES	
SKzBuf	7	ObjedP	float	NULL	53	NULL	YES	
SKzBuf	8	ObjedV	float	NULL	53	NULL	YES	
SKzBuf	9	OdlozObjedV	float	NULL	53	NULL	YES	
SKzBuf	10	Reklam	float	NULL	53	NULL	YES	
SKzBuf	11	Servis	float	NULL	53	NULL	YES	
SKzBuf	12	VNakup	money	NULL	19	4	YES	
SKzBuf	13	Foul	bit	NULL	NULL	NULL	NO	
SKzBuf	14	NullCheck_RefSKz	int	NULL	10	0	NO	
SKzCn	1	ID	int	NULL	10	0	NO	PK
SKzCn	2	RefAg	int	NULL	10	0	YES	
SKzCn	3	RefSkCeny	int	NULL	10	0	YES	
SKzCn	4	ProdejC	money	NULL	19	4	YES	
SKzCn	5	RelTpFix	int	NULL	10	0	YES	
SKzCn	6	Marze	float	NULL	53	NULL	YES	
SKzCn	7	Rabat	float	NULL	53	NULL	YES	
SKzCn	8	Sleva	float	NULL	53	NULL	YES	
SKzCnPol	1	ID	int	NULL	10	0	NO	PK
SKzCnPol	2	RefAg	int	NULL	10	0	YES	
SKzCnPol	3	RefSkCeny	int	NULL	10	0	YES	
SKzCnPol	4	ProdejC	money	NULL	19	4	YES	
SKzCnPol	5	RelTpFix	int	NULL	10	0	YES	
SKzCnPol	6	Marze	float	NULL	53	NULL	YES	
SKzCnPol	7	Rabat	float	NULL	53	NULL	YES	
SKzCnPol	8	Sleva	float	NULL	53	NULL	YES	
SKzInv	1	ID	int	NULL	10	0	NO	PK
SKzInv	2	UsrOrder	int	NULL	10	0	YES	
SKzInv	3	Sel	bit	NULL	NULL	NULL	NO	
SKzInv	4	RefAg	int	NULL	10	0	YES	
SKzInv	5	RefSKz	int	NULL	10	0	YES	
SKzInv	6	RelAgID	int	NULL	10	0	YES	
SKzInv	7	RefDokl	int	NULL	10	0	YES	
SKzInv	8	RelSkTyp	int	NULL	10	0	YES	
SKzInv	9	RelSkDruh	int	NULL	10	0	YES	
SKzInv	10	AUcet	varchar	9	NULL	NULL	YES	
SKzInv	11	RelZcTp	int	NULL	10	0	YES	
SKzInv	12	RefStruct	int	NULL	10	0	YES	
SKzInv	13	RefSklad	int	NULL	10	0	YES	
SKzInv	14	RelSKzVC	int	NULL	10	0	YES	
SKzInv	15	IDS	varchar	64	NULL	NULL	YES	
SKzInv	16	EAN	varchar	20	NULL	NULL	YES	
SKzInv	17	Nazev	varchar	90	NULL	NULL	YES	
SKzInv	18	SText	varchar	90	NULL	NULL	YES	
SKzInv	19	MJ	varchar	10	NULL	NULL	YES	
SKzInv	20	StavZ	float	NULL	53	NULL	YES	
SKzInv	21	StavZsk	float	NULL	53	NULL	YES	
SKzInv	22	StavZroz	float	NULL	53	NULL	YES	
SKzInv	23	VNakup	money	NULL	19	4	YES	
SKzInv	24	VNakupC	money	NULL	19	4	YES	
SKzInv	25	VNakupJ	money	NULL	19	4	YES	
SKzInv	26	PLU	int	NULL	10	0	YES	
SKzInv	27	Pozn	text	2147483647	NULL	NULL	YES	
SKzInv	28	Firma	varchar	255	NULL	NULL	YES	
SKzInv	29	Audit	bit	NULL	NULL	NULL	NO	
SKzInv	30	Prenes	bit	NULL	NULL	NULL	NO	
SKzInv	31	PrenesInvSPol	bit	NULL	NULL	NULL	NO	
SKzInv	32	Oznacil	varchar	2	NULL	NULL	YES	
SKzInv	33	Ucetni	varchar	2	NULL	NULL	YES	
SKzInv	34	Creator	varchar	2	NULL	NULL	YES	
SKzInv	35	DatCreate	datetime	NULL	NULL	NULL	YES	
SKzInv	36	DatSave	datetime	NULL	NULL	NULL	YES	
SKzInvLst	1	ID	int	NULL	10	0	NO	PK
SKzInvLst	2	UsrOrder	int	NULL	10	0	YES	
SKzInvLst	3	Sel	bit	NULL	NULL	NULL	NO	
SKzInvLst	4	RefSklad	int	NULL	10	0	YES	
SKzInvLst	5	Datum	datetime	NULL	NULL	NULL	YES	
SKzInvLst	6	SText	varchar	240	NULL	NULL	YES	
SKzInvLst	7	Zauct	bit	NULL	NULL	NULL	NO	
SKzInvLst	8	OldDt	bit	NULL	NULL	NULL	NO	
SKzInvLst	9	Pozn	text	2147483647	NULL	NULL	YES	
SKzInvLst	10	DatCreate	datetime	NULL	NULL	NULL	YES	
SKzInvLst	11	DatSave	datetime	NULL	NULL	NULL	YES	
SKzInvLst	12	Oznacil	varchar	2	NULL	NULL	YES	
SKzInvLst	13	Ucetni	varchar	2	NULL	NULL	YES	
SKzInvLst	14	Creator	varchar	2	NULL	NULL	YES	
SKzInvSeznamy	1	ID	int	NULL	10	0	NO	PK
SKzInvSeznamy	2	Cislo	varchar	32	NULL	NULL	YES	
SKzInvSeznamy	3	RelCR	int	NULL	10	0	YES	
SKzInvSeznamy	4	RefCin	int	NULL	10	0	YES	
SKzInvSeznamy	5	RefStr	int	NULL	10	0	YES	
SKzInvSeznamy	6	CisloZAK	varchar	12	NULL	NULL	YES	
SKzInvSeznamy	7	UsrOrder	int	NULL	10	0	YES	
SKzInvSeznamy	8	Sel	bit	NULL	NULL	NULL	NO	
SKzInvSeznamy	9	Polozky	bit	NULL	NULL	NULL	NO	
SKzInvSeznamy	10	RefSklad	int	NULL	10	0	YES	
SKzInvSeznamy	11	Datum	datetime	NULL	NULL	NULL	YES	
SKzInvSeznamy	12	SText	varchar	240	NULL	NULL	YES	
SKzInvSeznamy	13	Prenes	bit	NULL	NULL	NULL	NO	
SKzInvSeznamy	14	PrenesCast	bit	NULL	NULL	NULL	NO	
SKzInvSeznamy	15	Vyrizeno	bit	NULL	NULL	NULL	NO	
SKzInvSeznamy	16	Pozn	text	2147483647	NULL	NULL	YES	
SKzInvSeznamy	17	Oznacil	varchar	2	NULL	NULL	YES	
SKzInvSeznamy	18	Ucetni	varchar	2	NULL	NULL	YES	
SKzInvSeznamy	19	Creator	varchar	2	NULL	NULL	YES	
SKzInvSeznamy	20	DatCreate	datetime	NULL	NULL	NULL	YES	
SKzInvSeznamy	21	DatSave	datetime	NULL	NULL	NULL	YES	
SKzInvSeznamy	22	NullCheck_Cislo	int	NULL	10	0	NO	
SKzInvSeznamyPol	1	ID	int	NULL	10	0	NO	PK
SKzInvSeznamyPol	2	Sel	bit	NULL	NULL	NULL	NO	
SKzInvSeznamyPol	3	RefAg	int	NULL	10	0	YES	
SKzInvSeznamyPol	4	RefInvPol	int	NULL	10	0	YES	
SKzInvSeznamyPol	5	RefSKz	int	NULL	10	0	YES	
SKzInvSeznamyPol	6	RefSKz0	int	NULL	10	0	YES	
SKzInvSeznamyPol	7	Nazev	varchar	90	NULL	NULL	YES	
SKzInvSeznamyPol	8	SText	varchar	90	NULL	NULL	YES	
SKzInvSeznamyPol	9	Pozn	varchar	90	NULL	NULL	YES	
SKzInvSeznamyPol	10	Kod	varchar	64	NULL	NULL	YES	
SKzInvSeznamyPol	11	VCislo	varchar	48	NULL	NULL	YES	
SKzInvSeznamyPol	12	SKzVC	int	NULL	10	0	YES	
SKzInvSeznamyPol	13	Mnozstvi	float	NULL	53	NULL	YES	
SKzInvSeznamyPol	14	MJ	varchar	10	NULL	NULL	YES	
SKzInvSeznamyPol	15	MJKoef	float	NULL	53	NULL	YES	
SKzInvSeznamyPol	16	BPrenes	bit	NULL	NULL	NULL	NO	
SKzInvSeznamyPol	17	OrderFld	int	NULL	10	0	YES	
SKzInvVC	1	ID	int	NULL	10	0	NO	PK
SKzInvVC	2	UsrOrder	int	NULL	10	0	YES	
SKzInvVC	3	Sel	bit	NULL	NULL	NULL	NO	
SKzInvVC	4	RefAg	int	NULL	10	0	YES	
SKzInvVC	5	RefInvPol	int	NULL	10	0	YES	
SKzInvVC	6	RefSKz	int	NULL	10	0	YES	
SKzInvVC	7	RelAgID	int	NULL	10	0	YES	
SKzInvVC	8	RefDokl	int	NULL	10	0	YES	
SKzInvVC	9	RelSkTyp	int	NULL	10	0	YES	
SKzInvVC	10	RelSkDruh	int	NULL	10	0	YES	
SKzInvVC	11	AUcet	varchar	9	NULL	NULL	YES	
SKzInvVC	12	RelZcTp	int	NULL	10	0	YES	
SKzInvVC	13	RefStruct	int	NULL	10	0	YES	
SKzInvVC	14	RefSklad	int	NULL	10	0	YES	
SKzInvVC	15	RelSKzVC	int	NULL	10	0	YES	
SKzInvVC	16	IDS	varchar	64	NULL	NULL	YES	
SKzInvVC	17	EAN	varchar	20	NULL	NULL	YES	
SKzInvVC	18	Nazev	varchar	90	NULL	NULL	YES	
SKzInvVC	19	SText	varchar	90	NULL	NULL	YES	
SKzInvVC	20	MJ	varchar	10	NULL	NULL	YES	
SKzInvVC	21	VCislo	varchar	48	NULL	NULL	YES	
SKzInvVC	22	StavZ	float	NULL	53	NULL	YES	
SKzInvVC	23	StavZsk	float	NULL	53	NULL	YES	
SKzInvVC	24	StavZroz	float	NULL	53	NULL	YES	
SKzInvVC	25	VNakup	money	NULL	19	4	YES	
SKzInvVC	26	VNakupC	money	NULL	19	4	YES	
SKzInvVC	27	PLU	int	NULL	10	0	YES	
SKzInvVC	28	Pozn	text	2147483647	NULL	NULL	YES	
SKzInvVC	29	Audit	bit	NULL	NULL	NULL	NO	
SKzInvVC	30	Prenes	bit	NULL	NULL	NULL	NO	
SKzInvVC	31	PrenesInvSPol	bit	NULL	NULL	NULL	NO	
SKzInvVC	32	Zauct	bit	NULL	NULL	NULL	NO	
SKzInvVC	33	Oznacil	varchar	2	NULL	NULL	YES	
SKzInvVC	34	Ucetni	varchar	2	NULL	NULL	YES	
SKzInvVC	35	Creator	varchar	2	NULL	NULL	YES	
SKzInvVC	36	DatCreate	datetime	NULL	NULL	NULL	YES	
SKzInvVC	37	DatSave	datetime	NULL	NULL	NULL	YES	
SKzInvZc	1	ID	int	NULL	10	0	NO	PK
SKzInvZc	2	RelSkDruh	int	NULL	10	0	YES	
SKzInvZc	3	RelZcTp	int	NULL	10	0	YES	
SKzInvZc	4	Manko	bit	NULL	NULL	NULL	NO	
SKzInvZc	5	AUcet	varchar	9	NULL	NULL	YES	
SkzIoZbozi	1	ID	int	NULL	10	0	NO	PK
SkzIoZbozi	2	RefAg	int	NULL	10	0	YES	
SkzIoZbozi	3	RefSKz	int	NULL	10	0	YES	
SkzIoZbozi	4	Souvisejici	bit	NULL	NULL	NULL	NO	
SkzIoZbozi	5	OrderFld	int	NULL	10	0	YES	
SKzNC	1	ID	int	NULL	10	0	NO	PK
SKzNC	2	DefDod	bit	NULL	NULL	NULL	NO	
SKzNC	3	RefAg	int	NULL	10	0	YES	
SKzNC	4	RefAD	int	NULL	10	0	YES	
SKzNC	5	Firma	varchar	255	NULL	NULL	YES	
SKzNC	6	ObjKod	varchar	64	NULL	NULL	YES	
SKzNC	7	ObjNazev	varchar	90	NULL	NULL	YES	
SKzNC	8	NakupC	money	NULL	19	4	YES	
SKzNC	9	RefCM	int	NULL	10	0	YES	
SKzNC	10	CmKurs	float	NULL	53	NULL	YES	
SKzNC	11	SDph	bit	NULL	NULL	NULL	NO	
SKzNC	12	EAN	varchar	20	NULL	NULL	YES	
